id,name,position,team,opponent,game,salary,fppg,injury_status,fpProjPts,tdOdds,tdProbability,floor_shootout,ceiling_shootout,floor_defensive,ceiling_defensive,floor_blowout_favorite,ceiling_blowout_favorite,floor_blowout_underdog,ceiling_blowout_underdog,floor_competitive,ceiling_competitive,mu_shootout,sigma_shootout,shift_shootout,mu_defensive,sigma_defensive,shift_defensive,mu_blowout_favorite,sigma_blowout_favorite,shift_blowout_favorite,mu_blowout_underdog,sigma_blowout_underdog,shift_blowout_underdog,mu_competitive,sigma_competitive,shift_competitive,td_odds_floor_mult,td_odds_ceiling_mult,game_id,shootout_prob,defensive_prob,blowout_prob,competitive_prob,is_favorite
123617-63819,Darius Slayton,WR,NYG,NE,NYG@NE,5500,5.177777608235677,,6.3,2000,4.76,2.3625,13.702499999999999,2.3625,10.395,2.52,10.395,2.6774999999999998,12.7575,2.6774999999999998,11.8125,1.7433952407475268,0.6876802399297167,0.0,1.6052685524334478,0.5798994123549935,0.0,1.6375378130022333,0.5547195745424802,0.0,1.7702473302334574,0.610967717303834,0.0,1.7317668096653933,0.5809412075615502,0.0,1.00238,1.00714,NYG@NE,0.2613375582848439,0.22469149494986462,0.40902328797807275,0.10494765878721858,False
123617-110974,Malik Washington,WR,MIA,NO,NO@MIA,5500,5.790909160267223,,6.6,1600,5.88,2.4749999999999996,14.354999999999997,2.4749999999999996,10.889999999999999,2.64,10.889999999999999,2.8049999999999997,13.364999999999998,2.8049999999999997,12.374999999999998,1.7910278636265566,0.6881126008995689,0.0,1.6529011753124776,0.5803317733248459,0.0,1.6851704358812634,0.5551519355123324,0.0,1.8178799531124872,0.6114000782736863,0.0,1.7793994325444231,0.5813735685314023,0.0,1.00294,1.00882,NO@MIA,0.18240478979995478,0.3850280624424308,0.22147984650184369,0.21108730125577074,True
123617-114198,Xavier Legette,WR,CAR,LAR,LAR@CAR,5500,6.009999847412109,,5.3,2200,4.35,1.9874999999999998,11.527499999999998,1.9874999999999998,8.745,2.12,8.745,2.2525,10.7325,2.2525,9.9375,1.5701447475476789,0.6875217241182848,0.0,1.4320180592335996,0.5797408965435616,0.0,1.4642873198023854,0.5545610587310483,0.0,1.5969968370336094,0.6108092014924023,0.0,1.5585163164655453,0.5807826917501183,0.0,1.002175,1.006525,CAR@LAR,0.160993076582962,0.2754092249059485,0.5322181457809924,0.03137955273009704,False
123617-86875,Jordan Mason,RB,MIN,SEA,MIN@SEA,5500,8.590909090909092,,5.4,2500,3.85,2.43,8.505000000000003,2.565,9.315000000000001,2.565,10.530000000000003,2.0250000000000004,8.505000000000003,2.295,9.72,1.5181135106863983,0.490264395646924,0.0,1.5906330104243995,0.5046627850397724,0.0,1.6519341714705655,0.5524963351631464,0.0,1.426952732289421,0.5613975289892706,0.0,1.556300000078685,0.5646624189459072,0.0,1.001925,1.005775,MIN@SEA,0.0993755494294028,0.33785309539208386,0.5544345913446508,0.008336763833862611,False
123617-79970,Cooper Kupp,WR,SEA,MIN,MIN@SEA,5400,6.19000015258789,,6.7,1400,6.67,2.5125,14.5725,2.5125,11.055000000000001,2.68,11.055000000000001,2.8475,13.567500000000003,2.8475,12.5625,1.8068495984397945,0.6884169919911299,0.0,1.6687229101257155,0.5806361644164069,0.0,1.7009921706945013,0.5554563266038935,0.0,1.8337016879257253,0.6117044693652474,0.0,1.7952211673576608,0.5816779596229633,0.0,1.003335,1.010005,MIN@SEA,0.0993755494294028,0.33785309539208386,0.5544345913446508,0.008336763833862611,True
123617-27050,Tyler Lockett,WR,LV,LAC,LV@LAC,5400,2.899999965320934,,5.1,3500,2.78,1.9124999999999999,11.0925,1.9124999999999999,8.415000000000001,2.04,8.415000000000001,2.1675,10.3275,2.1675,9.5625,1.5301154277394922,0.6869135271997977,0.0,1.391988739425413,0.5791326996250746,0.0,1.4242579999941987,0.5539528618125612,0.0,1.5569675172254227,0.6102010045739151,0.0,1.5184869966573586,0.5801744948316312,0.0,1.00139,1.00417,LV@LAC,0.10182520322187753,0.40203524440197325,0.4685158816507305,0.02762367072541867,False
123617-90561,Jerry Jeudy,WR,CLE,SF,SF@CLE,5400,5.409090909090909,,6.7,2500,3.85,2.5125,14.5725,2.5125,11.055000000000001,2.68,11.055000000000001,2.8475,13.567500000000003,2.8475,12.5625,1.804048001247638,0.6873282371016232,0.0,1.665921312933559,0.5795474095269001,0.0,1.6981905735023446,0.5543675717143868,0.0,1.8309000907335686,0.6106157144757406,0.0,1.7924195701655044,0.5805892047334567,0.0,1.001925,1.005775,CLE@SF,0.1440244461689938,0.48466861362189917,0.190113846021111,0.18119309418799603,False
123617-137953,AJ Barner,TE,SEA,MIN,MIN@SEA,5400,7.272727272727272,,6.1,1000,9.09,2.2874999999999996,12.809999999999997,2.2874999999999996,10.522499999999997,2.44,10.522499999999997,2.44,11.894999999999998,2.5925,11.437499999999998,1.6978816082840777,0.6756555184511637,0.0,1.5995264611610507,0.5989085893635068,0.0,1.6317957217298362,0.5737287515509933,0.0,1.6930968827760022,0.6215623016743674,0.0,1.7037988371075792,0.58260743725294,0.0,1.004545,1.013635,MIN@SEA,0.0993755494294028,0.33785309539208386,0.5544345913446508,0.008336763833862611,True
123617-128810,Theo Johnson,TE,NYG,NE,NYG@NE,5400,7.683333079020183,,7.5,1700,5.56,2.8125,15.749999999999998,2.8125,12.937499999999998,3.0,12.937499999999998,3.0,14.625,3.1875,14.0625,1.9009978450560094,0.6742982161716576,0.0,1.8026426979329826,0.5975512870840007,0.0,1.834911958501768,0.5723714492714874,0.0,1.8962131195479341,0.6202049993948615,0.0,1.9069150738795109,0.581250134973434,0.0,1.00278,1.00834,NYG@NE,0.2613375582848439,0.22469149494986462,0.40902328797807275,0.10494765878721858,False
123617-201547,Jalen Coker,WR,CAR,LAR,LAR@CAR,5400,4.0,,5.5,2200,4.35,2.0625,11.9625,2.0625,9.075000000000001,2.2,9.075000000000001,2.3375,11.137500000000001,2.3375,10.3125,1.607186019228028,0.6875217241182848,0.0,1.469059330913949,0.5797408965435618,0.0,1.5013285914827348,0.5545610587310484,0.0,1.6340381087139586,0.6108092014924023,0.0,1.5955575881458943,0.5807826917501183,0.0,1.002175,1.006525,CAR@LAR,0.160993076582962,0.2754092249059485,0.5322181457809924,0.03137955273009704,False
123617-40845,Hunter Henry,TE,NE,NYG,NYG@NE,5400,8.933333079020182,,8.8,1100,8.33,3.3000000000000003,18.48,3.3000000000000003,15.18,3.5200000000000005,15.18,3.5200000000000005,17.160000000000004,3.74,16.5,2.0635927333984903,0.6753640959909429,0.0,1.965237586275463,0.598617166903286,0.0,1.997506846844249,0.5734373290907727,0.0,2.058808007890415,0.6212708792141469,0.0,2.069509962221992,0.5823160147927193,0.0,1.004165,1.012495,NYG@NE,0.2613375582848439,0.22469149494986462,0.40902328797807275,0.10494765878721858,True
123617-151789,Adonai Mitchell,WR,NYJ,ATL,ATL@NYJ,5300,2.4399999618530273,,6.8,1300,7.14,2.55,14.79,2.55,11.22,2.72,11.22,2.8899999999999997,13.77,2.8899999999999997,12.75,1.8221306663756471,0.6885978592319562,0.0,1.684003978061568,0.5808170316572331,0.0,1.7162732386303536,0.5556371938447197,0.0,1.8489827558615777,0.6118853366060736,0.0,1.8105022352935136,0.5818588268637898,0.0,1.00357,1.01071,NYJ@ATL,0.1805597931557001,0.4026317247504995,0.09086276629962634,0.3259457157941739,False
123617-111876,DeMario Douglas,WR,NE,NYG,NYG@NE,5300,6.5,,5.2,2500,3.85,1.9500000000000002,11.31,1.9500000000000002,8.580000000000002,2.08,8.580000000000002,2.21,10.530000000000001,2.21,9.75,1.5505991004380992,0.6873282371016232,0.0,1.4124724121240204,0.5795474095269001,0.0,1.444741672692806,0.5543675717143868,0.0,1.5774511899240298,0.6106157144757406,0.0,1.5389706693559657,0.5805892047334567,0.0,1.001925,1.005775,NYG@NE,0.2613375582848439,0.22469149494986462,0.40902328797807275,0.10494765878721858,True
123617-56648,Jeremy McNichols,RB,WAS,DEN,DEN@WAS,5300,4.65,,3.4,4000,2.44,1.53,5.3549999999999995,1.615,5.864999999999999,1.615,6.63,1.275,5.3549999999999995,1.4449999999999998,6.119999999999999,1.054085507103344,0.4897177235529887,0.0,1.1266050068413451,0.5041161129458369,0.0,1.1879061678875114,0.5519496630692111,0.0,0.9629247287063667,0.5608508568953355,0.0,1.0922719964956307,0.564115746851972,0.0,1.00122,1.00366,WAS@DEN,0.19215037254608588,0.35344931483535275,0.2699729160130748,0.1844273966054864,False
123617-80289,Kendrick Bourne,WR,SF,CLE,SF@CLE,5300,7.744444105360243,,2.2,5500,1.79,0.8250000000000001,4.785,0.8250000000000001,3.630000000000001,0.8800000000000001,3.630000000000001,0.935,4.455000000000001,0.935,4.125,0.6883450669052824,0.686529035179745,0.0,0.5502183785912034,0.5787482076050219,0.0,0.582487639159989,0.5535683697925085,0.0,0.7151971563912131,0.6098165125538625,0.0,0.6767166358231488,0.5797900028115784,0.0,1.000895,1.002685,CLE@SF,0.1440244461689938,0.48466861362189917,0.190113846021111,0.18119309418799603,True
123617-86811,Cade Otton,TE,TB,ARI,ARI@TB,5300,6.070000076293946,,7.4,1100,8.33,2.7750000000000004,15.540000000000001,2.7750000000000004,12.765,2.9600000000000004,12.765,2.9600000000000004,14.430000000000001,3.145,13.875000000000002,1.8903210121244536,0.6753640959909429,0.0,1.7919658650014263,0.598617166903286,0.0,1.8242351255702123,0.5734373290907727,0.0,1.8855362866163783,0.6212708792141468,0.0,1.8962382409479548,0.5823160147927193,0.0,1.004165,1.012495,ARI@TB,0.24637684918481859,0.2867018011521415,0.17263273036265456,0.2942886193003855,True
123617-172861,Elic Ayomanor,WR,TEN,JAC,JAC@TEN,5300,5.94000015258789,,4.5,1800,5.26,1.6875,9.7875,1.6875,7.425000000000001,1.8,7.425000000000001,1.9124999999999999,9.1125,1.9124999999999999,8.4375,1.4074198946968082,0.6878733771089144,0.0,1.2692932063827291,0.5800925495341913,0.0,1.301562466951515,0.554912711721678,0.0,1.4342719841827387,0.6111608544830319,0.0,1.3957914636146744,0.5811343447407479,0.0,1.00263,1.00789,TEN@JAX,0.19124132971181756,0.37247750606079016,0.25516182752210337,0.18111933670528885,False
123617-29780,Zach Ertz,TE,WAS,DEN,DEN@WAS,5200,7.654545177112926,,7.2,1700,5.56,2.7,15.12,2.7,12.42,2.8800000000000003,12.42,2.8800000000000003,14.040000000000001,3.06,13.5,1.8601758505357546,0.6742982161716576,0.0,1.7618207034127273,0.5975512870840007,0.0,1.7940899639815129,0.5723714492714874,0.0,1.8553911250276791,0.6202049993948615,0.0,1.8660930793592558,0.581250134973434,0.0,1.00278,1.00834,WAS@DEN,0.19215037254608588,0.35344931483535275,0.2699729160130748,0.1844273966054864,False
123617-61555,David Sills V,WR,ATL,NYJ,ATL@NYJ,5200,2.3333333333333335,,4.5,2000,4.76,1.6875,9.7875,1.6875,7.425000000000001,1.8,7.425000000000001,1.9124999999999999,9.1125,1.9124999999999999,8.4375,1.406923004126314,0.6876802399297168,0.0,1.268796315812235,0.5798994123549936,0.0,1.3010655763810206,0.5547195745424802,0.0,1.4337750936122444,0.6109677173038341,0.0,1.3952945730441804,0.5809412075615502,0.0,1.00238,1.00714,NYJ@ATL,0.1805597931557001,0.4026317247504995,0.09086276629962634,0.3259457157941739,True
123617-63759,Tony Pollard,RB,TEN,JAC,JAC@TEN,5200,8.181818181818182,,8.2,1100,8.33,3.69,12.915,3.8949999999999996,14.144999999999998,3.8949999999999996,15.989999999999998,3.0749999999999997,12.915,3.4849999999999994,14.759999999999998,1.9402949083556236,0.49199120570618654,0.0,2.0128144080936248,0.5063895950990348,0.0,2.074115569139791,0.5542231452224089,0.0,1.8491341299586463,0.5631243390485333,0.0,1.9784813977479105,0.5663892290051699,0.0,1.004165,1.012495,TEN@JAX,0.19124132971181756,0.37247750606079016,0.25516182752210337,0.18111933670528885,False
123617-55042,Dalton Schultz,TE,HOU,IND,HOU@IND,5200,7.427272449840199,,7.5,1500,6.25,2.8125,15.749999999999998,2.8125,12.937499999999998,3.0,12.937499999999998,3.0,14.625,3.1875,14.0625,1.9016827937836542,0.6745642720583811,0.0,1.8033276466606272,0.5978173429707242,0.0,1.8355969072294125,0.5726375051582108,0.0,1.8968980682755787,0.620471055281585,0.0,1.9076000226071557,0.5815161908601575,0.0,1.003125,1.009375,HOU@IND,0.24401835446696882,0.2680423971262237,0.10822293176425005,0.3797163166425575,False
123617-103195,Jordan Whittington,WR,LAR,CAR,LAR@CAR,5200,2.6555555131700306,,3.0,2500,3.85,1.125,6.5249999999999995,1.125,4.95,1.2000000000000002,4.95,1.275,6.075,1.275,5.625,1.0005527635188272,0.6873282371016232,0.0,0.8624260752047483,0.5795474095269001,0.0,0.8946953357735339,0.5543675717143866,0.0,1.0274048530047577,0.6106157144757406,0.0,0.9889243324366936,0.5805892047334567,0.0,1.001925,1.005775,CAR@LAR,0.160993076582962,0.2754092249059485,0.5322181457809924,0.03137955273009704,True
123617-160620,Bhayshul Tuten,RB,JAC,TEN,JAC@TEN,5200,5.418181679465554,,7.9,850,10.53,3.555,12.442500000000003,3.7525,13.627500000000001,3.7525,15.405000000000003,2.9625000000000004,12.442500000000003,3.3575,14.22,1.9051979202475415,0.49283359767013507,0.0,1.9777174199855425,0.5072319870629832,0.0,2.0390185810317085,0.5550655371863574,0.0,1.814037141850564,0.5639667310124817,0.0,1.9433844096398283,0.5672316209691183,0.0,1.005265,1.015795,TEN@JAX,0.19124132971181756,0.37247750606079016,0.25516182752210337,0.18111933670528885,True
123617-155551,Pat Bryant,WR,DEN,WAS,DEN@WAS,5200,4.574999809265137,,5.0,2200,4.35,1.875,10.875,1.875,8.25,2.0,8.25,2.125,10.125,2.125,9.375,1.511875839423703,0.6875217241182848,0.0,1.373749151109624,0.5797408965435616,0.0,1.4060184116784096,0.5545610587310483,0.0,1.5387279289096336,0.6108092014924021,0.0,1.5002474083415693,0.5807826917501182,0.0,1.002175,1.006525,WAS@DEN,0.19215037254608588,0.35344931483535275,0.2699729160130748,0.1844273966054864,True
123617-69558,Greg Dortch,WR,ARI,TB,ARI@TB,5200,5.290909160267223,,6.4,3000,3.23,2.4000000000000004,13.920000000000002,2.4000000000000004,10.560000000000002,2.5600000000000005,10.560000000000002,2.72,12.960000000000003,2.72,12.000000000000002,1.7576211951554472,0.6870880456046751,0.0,1.619494506841368,0.579307218029952,0.0,1.6517637674101537,0.5541273802174387,0.0,1.7844732846413778,0.6103755229787926,0.0,1.7459927640733135,0.5803490132365087,0.0,1.001615,1.004845,ARI@TB,0.24637684918481859,0.2867018011521415,0.17263273036265456,0.2942886193003855,False
123617-86080,Kyle Pitts Sr.,TE,ATL,NYJ,ATL@NYJ,5100,6.94545468417081,,8.5,,0.0,3.1875,17.849999999999998,3.1875,14.6625,3.4000000000000004,14.6625,3.4000000000000004,16.575,3.6125,15.9375,2.0206202093550965,0.6721409594661948,0.0,1.9222650622320692,0.5953940303785379,0.0,1.9545343228008547,0.5702141925660245,0.0,2.015835483847021,0.6180477426893987,0.0,2.0265374381785977,0.5790928782679712,0.0,1.0,1.0,NYJ@ATL,0.1805597931557001,0.4026317247504995,0.09086276629962634,0.3259457157941739,True
123617-103587,Brenton Strange,TE,JAC,TEN,JAC@TEN,5100,7.033333460489909,,7.5,1500,6.25,2.8125,15.749999999999998,2.8125,12.937499999999998,3.0,12.937499999999998,3.0,14.625,3.1875,14.0625,1.9016827937836542,0.6745642720583811,0.0,1.8033276466606272,0.5978173429707242,0.0,1.8355969072294125,0.5726375051582108,0.0,1.8968980682755787,0.620471055281585,0.0,1.9076000226071557,0.5815161908601575,0.0,1.003125,1.009375,TEN@JAX,0.19124132971181756,0.37247750606079016,0.25516182752210337,0.18111933670528885,True
123617-53562,Nick Chubb,RB,HOU,IND,HOU@IND,5100,6.118182095614347,,4.2,3000,3.23,1.8900000000000001,6.615000000000001,1.9949999999999999,7.245,1.9949999999999999,8.190000000000001,1.5750000000000002,6.615000000000001,1.785,7.5600000000000005,1.2661818123445956,0.4900242041499759,0.0,1.3387013120825966,0.5044225935428241,0.0,1.4000024731287626,0.5522561436661982,0.0,1.175021033947618,0.5611573374923225,0.0,1.3043683017368823,0.5644222274489592,0.0,1.001615,1.004845,HOU@IND,0.24401835446696882,0.2680423971262237,0.10822293176425005,0.3797163166425575,False
123617-38264,Demarcus Robinson,WR,SF,CLE,SF@CLE,5100,2.755555470784506,,2.8,4000,2.44,1.0499999999999998,6.089999999999999,1.0499999999999998,4.619999999999999,1.1199999999999999,4.619999999999999,1.19,5.669999999999999,1.19,5.249999999999999,0.9301554103969346,0.686781565007688,0.0,0.7920287220828555,0.5790007374329649,0.0,0.824297982651641,0.5538208996204514,0.0,0.957007499882865,0.6100690423818054,0.0,0.918526979314801,0.5800425326395215,0.0,1.00122,1.00366,CLE@SF,0.1440244461689938,0.48466861362189917,0.190113846021111,0.18119309418799603,True
123617-87418,Joshua Palmer,WR,BUF,PIT,BUF@PIT,5100,4.525000095367432,Q,5.0,2200,4.35,1.875,10.875,1.875,8.25,2.0,8.25,2.125,10.125,2.125,9.375,1.511875839423703,0.6875217241182848,0.0,1.373749151109624,0.5797408965435616,0.0,1.4060184116784096,0.5545610587310483,0.0,1.5387279289096336,0.6108092014924021,0.0,1.5002474083415693,0.5807826917501182,0.0,1.002175,1.006525,PIT@BUF,0.2502015769709772,0.26119387134689187,0.1074352269626084,0.38116932471952236,True
123617-87432,Cedric Tillman,WR,CLE,SF,SF@CLE,5100,5.414285932268415,,4.8,2200,4.35,1.7999999999999998,10.44,1.7999999999999998,7.92,1.92,7.92,2.04,9.719999999999999,2.04,9.0,1.4710538449034478,0.6875217241182848,0.0,1.3329271565893688,0.5797408965435616,0.0,1.3651964171581543,0.5545610587310483,0.0,1.4979059343893784,0.610809201492402,0.0,1.4594254138213145,0.5807826917501182,0.0,1.002175,1.006525,CLE@SF,0.1440244461689938,0.48466861362189917,0.190113846021111,0.18119309418799603,False
123617-71706,T.J. Hockenson,TE,MIN,SEA,MIN@SEA,5000,5.5363637750799,,5.7,3000,3.23,2.1375,11.97,2.1375,9.8325,2.2800000000000002,9.8325,2.2800000000000002,11.115000000000002,2.4225,10.6875,1.6242437197246904,0.6733970944347323,0.0,1.525888572601663,0.5966501653470754,0.0,1.5581578331704486,0.571470327534562,0.0,1.619458994216615,0.6193038776579362,0.0,1.6301609485481916,0.5803490132365087,0.0,1.001615,1.004845,MIN@SEA,0.0993755494294028,0.33785309539208386,0.5544345913446508,0.008336763833862611,False
123617-68712,Tyler Johnson,WR,NYJ,ATL,ATL@NYJ,5000,4.242857251848493,,0.0,4500,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,1.001085,1.003255,NYJ@ATL,0.1805597931557001,0.4026317247504995,0.09086276629962634,0.3259457157941739,False
123617-168054,Mason Taylor,TE,NYJ,ATL,ATL@NYJ,5000,5.109090978449041,,5.8,1100,8.33,2.175,12.179999999999998,2.175,10.004999999999999,2.32,10.004999999999999,2.32,11.309999999999999,2.465,10.875,1.646698929466703,0.6753640959909429,0.0,1.5483437823436759,0.598617166903286,0.0,1.5806130429124616,0.5734373290907727,0.0,1.6419142039586276,0.6212708792141468,0.0,1.6526161582902046,0.5823160147927193,0.0,1.004165,1.012495,NYJ@ATL,0.1805597931557001,0.4026317247504995,0.09086276629962634,0.3259457157941739,False
123617-12550,Seattle Seahawks,D,SEA,MIN,MIN@SEA,5000,9.545454545454543,,9.8,2000,4.76,3.43,15.435000000000002,4.9,20.580000000000002,4.9,19.110000000000003,3.6750000000000003,15.435000000000002,4.165,17.64,1.989344861151565,0.5886672436527177,0.0,2.311523369346822,0.5617495318173641,0.0,2.2744693832699605,0.5328361528530814,0.0,2.0238412968950406,0.5617495318173642,0.0,2.1531885646843048,0.5650144217740006,0.0,1.00238,1.00714,MIN@SEA,0.0993755494294028,0.33785309539208386,0.5544345913446508,0.008336763833862611,True
123617-33047,Chris Moore,WR,WAS,DEN,DEN@WAS,5000,3.887500047683716,,2.6,4500,2.17,0.9750000000000001,5.655,0.9750000000000001,4.290000000000001,1.04,4.290000000000001,1.105,5.265000000000001,1.105,4.875,0.8557782136759112,0.6866767077556647,0.0,0.7176515253618323,0.5788958801809416,0.0,0.7499207859306176,0.5537160423684282,0.0,0.8826303031618418,0.6099641851297821,0.0,0.8441497825937776,0.5799376753874982,0.0,1.001085,1.003255,WAS@DEN,0.19215037254608588,0.35344931483535275,0.2699729160130748,0.1844273966054864,False
123617-160213,Isaiah Davis,RB,NYJ,ATL,ATL@NYJ,5000,3.1818181818181817,,4.4,2800,3.45,1.9800000000000002,6.930000000000001,2.09,7.59,2.09,8.580000000000002,1.6500000000000001,6.930000000000001,1.87,7.92,1.3129209137550233,0.490109467335707,0.0,1.3854404134930243,0.5045078567285552,0.0,1.4467415745391907,0.5523414068519295,0.0,1.2217601353580458,0.5612426006780538,0.0,1.35110740314731,0.5645074906346902,0.0,1.001725,1.005175,NYJ@ATL,0.1805597931557001,0.4026317247504995,0.09086276629962634,0.3259457157941739,False
123617-129546,Tre' Harris,WR,LAC,LV,LV@LAC,5000,2.7700000762939454,,2.6,2200,4.35,0.9750000000000001,5.655,0.9750000000000001,4.290000000000001,1.04,4.290000000000001,1.105,5.265000000000001,1.105,4.875,0.857949372017039,0.6875217241182848,0.0,0.7198226837029601,0.5797408965435618,0.0,0.7520919442717457,0.5545610587310484,0.0,0.8848014615029697,0.6108092014924023,0.0,0.8463209409349055,0.5807826917501183,0.0,1.002175,1.006525,LV@LAC,0.10182520322187753,0.40203524440197325,0.4685158816507305,0.02762367072541867,True
123617-147051,Jaleel McLaughlin,RB,DEN,WAS,DEN@WAS,5000,3.950000047683716,,4.5,1500,6.25,2.025,7.0875,2.1374999999999997,7.762499999999999,2.1374999999999997,8.775,1.6875,7.0875,1.9124999999999999,8.1,1.3381769121887503,0.4911913817736247,0.0,1.4106964119267515,0.5055897711664731,0.0,1.471997572972918,0.5534233212898472,0.0,1.2470161337917731,0.5623245151159715,0.0,1.3763634015810373,0.5655894050726079,0.0,1.003125,1.009375,WAS@DEN,0.19215037254608588,0.35344931483535275,0.2699729160130748,0.1844273966054864,True
123617-92859,Jalen Nailor,WR,MIN,SEA,MIN@SEA,5000,5.48181811246005,,3.5,3500,2.78,1.3125,7.6125,1.3125,5.775,1.4000000000000001,5.775,1.4875,7.0875,1.4875,6.5625,1.15363785650458,0.6869135271997977,0.0,1.0155111681905011,0.5791326996250746,0.0,1.0477804287592865,0.5539528618125611,0.0,1.1804899459905105,0.610201004573915,0.0,1.1420094254224464,0.5801744948316311,0.0,1.00139,1.00417,MIN@SEA,0.0993755494294028,0.33785309539208386,0.5544345913446508,0.008336763833862611,False
